RUN	com.yajb.loadtest.search.SearchLoadSimulation	searchloadsimulation	1684442269187	 	3.9.3
REQUEST		search	1684442749821	1684442758537	OK	 
REQUEST		search	1684442749958	1684442758787	OK	 
REQUEST		search	1684442749388	1684442758799	OK	 
REQUEST		search	1684442750104	1684442759037	OK	 
REQUEST		search	1684442732182	1684442759050	OK	 
REQUEST		search	1684442755298	1684442759286	OK	 
REQUEST		search	1684442750372	1684442759310	OK	 
REQUEST		search	1684442735012	1684442759538	OK	 
REQUEST		search	1684442729438	1684442759611	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442735226	1684442759786	OK	 
REQUEST		search	1684442735864	1684442760037	OK	 
REQUEST		search	1684442740942	1684442760037	OK	 
REQUEST		search	1684442756867	1684442760287	OK	 
REQUEST		search	1684442735894	1684442760287	OK	 
REQUEST		search	1684442752288	1684442760295	OK	 
REQUEST		search	1684442730704	1684442760890	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442733296	1684442761039	OK	 
REQUEST		search	1684442736432	1684442761286	OK	 
REQUEST		search	1684442747983	1684442761299	OK	 
REQUEST		search	1684442734896	1684442761604	OK	 
REQUEST		search	1684442734659	1684442761951	OK	 
REQUEST		search	1684442747291	1684442762036	OK	 
REQUEST		search	1684442758987	1684442762042	OK	 
REQUEST		search	1684442732018	1684442762192	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442737141	1684442762294	OK	 
REQUEST		search	1684442747327	1684442762299	OK	 
REQUEST		search	1684442752564	1684442762542	OK	 
REQUEST		search	1684442737458	1684442762547	OK	 
REQUEST		search	1684442733851	1684442763043	OK	 
REQUEST		search	1684442745504	1684442764042	OK	 
REQUEST		search	1684442756408	1684442764587	OK	 
REQUEST		search	1684442740482	1684442764587	OK	 
REQUEST		search	1684442760668	1684442764786	OK	 
REQUEST		search	1684442757744	1684442765037	OK	 
REQUEST		search	1684442742452	1684442765037	OK	 
REQUEST		search	1684442742870	1684442765399	OK	 
REQUEST		search	1684442761156	1684442765399	OK	 
REQUEST		search	1684442754377	1684442765550	OK	 
REQUEST		search	1684442759429	1684442765550	OK	 
REQUEST		search	1684442761497	1684442765811	OK	 
REQUEST		search	1684442761747	1684442766042	OK	 
REQUEST		search	1684442751996	1684442766286	OK	 
REQUEST		search	1684442736185	1684442766291	OK	 
REQUEST		search	1684442752663	1684442766298	OK	 
REQUEST		search	1684442737138	1684442766536	OK	 
REQUEST		search	1684442736600	1684442766786	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442755669	1684442767037	OK	 
REQUEST		search	1684442752415	1684442767037	OK	 
REQUEST		search	1684442745213	1684442767037	OK	 
REQUEST		search	1684442746154	1684442767037	OK	 
REQUEST		search	1684442740631	1684442767037	OK	 
REQUEST		search	1684442755682	1684442767037	OK	 
REQUEST		search	1684442740166	1684442767243	OK	 
REQUEST		search	1684442746673	1684442767286	OK	 
REQUEST		search	1684442756879	1684442767290	OK	 
REQUEST		search	1684442747899	1684442767290	OK	 
REQUEST		search	1684442755944	1684442767291	OK	 
REQUEST		search	1684442757931	1684442767936	OK	 
REQUEST		search	1684442760008	1684442767986	OK	 
REQUEST		search	1684442748236	1684442767986	OK	 
REQUEST		search	1684442750931	1684442768037	OK	 
REQUEST		search	1684442759979	1684442768037	OK	 
REQUEST		search	1684442757967	1684442768037	OK	 
REQUEST		search	1684442762943	1684442768086	OK	 
REQUEST		search	1684442757018	1684442768086	OK	 
REQUEST		search	1684442758076	1684442768299	OK	 
REQUEST		search	1684442746446	1684442768299	OK	 
REQUEST		search	1684442764897	1684442768299	OK	 
REQUEST		search	1684442738236	1684442768414	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442748621	1684442768543	OK	 
REQUEST		search	1684442760794	1684442768543	OK	 
REQUEST		search	1684442760855	1684442768546	OK	 
REQUEST		search	1684442765816	1684442768546	OK	 
REQUEST		search	1684442748455	1684442768786	OK	 
REQUEST		search	1684442766984	1684442768807	OK	 
REQUEST		search	1684442755473	1684442769286	OK	 
REQUEST		search	1684442766636	1684442769286	OK	 
REQUEST		search	1684442755802	1684442769286	OK	 
REQUEST		search	1684442749131	1684442769286	OK	 
REQUEST		search	1684442743403	1684442769286	OK	 
REQUEST		search	1684442740022	1684442769547	OK	 
REQUEST		search	1684442760919	1684442769547	OK	 
REQUEST		search	1684442767728	1684442770036	OK	 
REQUEST		search	1684442757607	1684442771537	OK	 
REQUEST		search	1684442744601	1684442771537	OK	 
REQUEST		search	1684442748073	1684442771537	OK	 
REQUEST		search	1684442763085	1684442771537	OK	 
REQUEST		search	1684442768989	1684442771537	OK	 
REQUEST		search	1684442752337	1684442771537	OK	 
REQUEST		search	1684442753645	1684442771537	OK	 
REQUEST		search	1684442754163	1684442771537	OK	 
REQUEST		search	1684442756427	1684442771537	OK	 
REQUEST		search	1684442768117	1684442771537	OK	 
REQUEST		search	1684442759949	1684442771537	OK	 
REQUEST		search	1684442768022	1684442771537	OK	 
REQUEST		search	1684442768363	1684442771798	OK	 
REQUEST		search	1684442753802	1684442772036	OK	 
REQUEST		search	1684442763973	1684442772788	OK	 
REQUEST		search	1684442760056	1684442773294	OK	 
REQUEST		search	1684442755300	1684442773537	OK	 
REQUEST		search	1684442763952	1684442773537	OK	 
REQUEST		search	1684442768670	1684442773537	OK	 
REQUEST		search	1684442769677	1684442773537	OK	 
REQUEST		search	1684442754186	1684442773537	OK	 
REQUEST		search	1684442769931	1684442773550	OK	 
REQUEST		search	1684442763930	1684442773550	OK	 
REQUEST		search	1684442770034	1684442774098	OK	 
REQUEST		search	1684442755426	1684442774098	OK	 
REQUEST		search	1684442756576	1684442774606	OK	 
REQUEST		search	1684442770177	1684442774787	OK	 
REQUEST		search	1684442770452	1684442775039	OK	 
REQUEST		search	1684442744943	1684442775116	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442770827	1684442775287	OK	 
REQUEST		search	1684442766975	1684442775287	OK	 
REQUEST		search	1684442758703	1684442775290	OK	 
REQUEST		search	1684442765785	1684442775839	OK	 
REQUEST		search	1684442767125	1684442776036	OK	 
REQUEST		search	1684442768297	1684442776051	OK	 
REQUEST		search	1684442752427	1684442776286	OK	 
REQUEST		search	1684442768680	1684442776286	OK	 
REQUEST		search	1684442769667	1684442777037	OK	 
REQUEST		search	1684442770045	1684442777037	OK	 
REQUEST		search	1684442769726	1684442777049	OK	 
REQUEST		search	1684442753906	1684442777536	OK	 
REQUEST		search	1684442771066	1684442777536	OK	 
REQUEST		search	1684442770115	1684442777536	OK	 
REQUEST		search	1684442747553	1684442777737	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442769758	1684442778037	OK	 
REQUEST		search	1684442748049	1684442778236	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442753536	1684442778290	OK	 
REQUEST		search	1684442748392	1684442778567	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442771099	1684442778836	OK	 
REQUEST		search	1684442772706	1684442778836	OK	 
REQUEST		search	1684442758629	1684442778836	OK	 
REQUEST		search	1684442772750	1684442779288	OK	 
REQUEST		search	1684442758713	1684442779291	OK	 
REQUEST		search	1684442773083	1684442780037	OK	 
REQUEST		search	1684442755830	1684442780037	OK	 
REQUEST		search	1684442773048	1684442780292	OK	 
REQUEST		search	1684442760836	1684442780298	OK	 
REQUEST		search	1684442769803	1684442780537	OK	 
REQUEST		search	1684442756941	1684442780786	OK	 
REQUEST		search	1684442775189	1684442780791	OK	 
REQUEST		search	1684442769447	1684442781036	OK	 
REQUEST		search	1684442761973	1684442781036	OK	 
REQUEST		search	1684442775376	1684442781286	OK	 
REQUEST		search	1684442761298	1684442781290	OK	 
REQUEST		search	1684442775287	1684442781786	OK	 
REQUEST		search	1684442763138	1684442781786	OK	 
REQUEST		search	1684442762569	1684442781795	OK	 
REQUEST		search	1684442751822	1684442782010	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442762353	1684442782043	OK	 
REQUEST		search	1684442763942	1684442782046	OK	 
REQUEST		search	1684442757415	1684442782047	OK	 
REQUEST		search	1684442771159	1684442782536	OK	 
REQUEST		search	1684442776777	1684442782536	OK	 
REQUEST		search	1684442764139	1684442782536	OK	 
REQUEST		search	1684442770758	1684442782786	OK	 
REQUEST		search	1684442770331	1684442782790	OK	 
REQUEST		search	1684442755359	1684442782790	OK	 
REQUEST		search	1684442769811	1684442783038	OK	 
REQUEST		search	1684442770867	1684442783543	OK	 
REQUEST		search	1684442778050	1684442784037	OK	 
REQUEST		search	1684442772604	1684442784289	OK	 
REQUEST		search	1684442773384	1684442784546	OK	 
REQUEST		search	1684442767120	1684442784546	OK	 
REQUEST		search	1684442754977	1684442785158	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442775005	1684442785537	OK	 
REQUEST		search	1684442780130	1684442785546	OK	 
REQUEST		search	1684442760042	1684442785546	OK	 
REQUEST		search	1684442773778	1684442785791	OK	 
REQUEST		search	1684442776721	1684442786350	OK	 
REQUEST		search	1684442774503	1684442786350	OK	 
REQUEST		search	1684442767998	1684442786350	OK	 
REQUEST		search	1684442773277	1684442786903	OK	 
REQUEST		search	1684442775242	1684442787036	OK	 
REQUEST		search	1684442766730	1684442787047	OK	 
REQUEST		search	1684442770576	1684442787086	OK	 
REQUEST		search	1684442779757	1684442787547	OK	 
REQUEST		search	1684442776399	1684442787586	OK	 
REQUEST		search	1684442776066	1684442787586	OK	 
REQUEST		search	1684442763339	1684442787586	OK	 
REQUEST		search	1684442768596	1684442788049	OK	 
REQUEST		search	1684442781407	1684442788049	OK	 
REQUEST		search	1684442777505	1684442788539	OK	 
REQUEST		search	1684442777988	1684442788542	OK	 
REQUEST		search	1684442758482	1684442788658	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442758583	1684442788765	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442778676	1684442789037	OK	 
REQUEST		search	1684442773580	1684442789037	OK	 
REQUEST		search	1684442761011	1684442789298	OK	 
REQUEST		search	1684442783055	1684442789537	OK	 
REQUEST		search	1684442768296	1684442789787	OK	 
REQUEST		search	1684442775518	1684442789787	OK	 
REQUEST		search	1684442768461	1684442790037	OK	 
REQUEST		search	1684442762401	1684442790037	OK	 
REQUEST		search	1684442780275	1684442790286	OK	 
REQUEST		search	1684442768759	1684442790295	OK	 
REQUEST		search	1684442779383	1684442790537	OK	 
REQUEST		search	1684442769096	1684442790537	OK	 
REQUEST		search	1684442777369	1684442790545	OK	 
REQUEST		search	1684442761119	1684442790787	OK	 
REQUEST		search	1684442768014	1684442791290	OK	 
REQUEST		search	1684442783935	1684442791290	OK	 
REQUEST		search	1684442763594	1684442791568	OK	 
REQUEST		search	1684442786250	1684442791786	OK	 
REQUEST		search	1684442783809	1684442792286	OK	 
REQUEST		search	1684442771437	1684442792286	OK	 
REQUEST		search	1684442786246	1684442792286	OK	 
REQUEST		search	1684442784026	1684442792589	OK	 
REQUEST		search	1684442784017	1684442792786	OK	 
REQUEST		search	1684442769435	1684442792790	OK	 
REQUEST		search	1684442784440	1684442792790	OK	 
REQUEST		search	1684442782231	1684442793036	OK	 
REQUEST		search	1684442787530	1684442793541	OK	 
REQUEST		search	1684442768076	1684442793886	OK	 
REQUEST		search	1684442773258	1684442794037	OK	 
REQUEST		search	1684442769256	1684442794042	OK	 
REQUEST		search	1684442774933	1684442794297	OK	 
REQUEST		search	1684442783221	1684442794536	OK	 
REQUEST		search	1684442777018	1684442794798	OK	 
REQUEST		search	1684442788376	1684442795037	OK	 
REQUEST		search	1684442769717	1684442795038	OK	 
REQUEST		search	1684442765948	1684442795046	OK	 
REQUEST		search	1684442775332	1684442795302	OK	 
REQUEST		search	1684442775087	1684442795537	OK	 
REQUEST		search	1684442788632	1684442795537	OK	 
REQUEST		search	1684442777118	1684442795550	OK	 
REQUEST		search	1684442785806	1684442795558	OK	 
REQUEST		search	1684442777206	1684442796037	OK	 
REQUEST		search	1684442778735	1684442796037	OK	 
REQUEST		search	1684442765856	1684442796037	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442769804	1684442796286	OK	 
REQUEST		search	1684442778856	1684442796294	OK	 
REQUEST		search	1684442766810	1684442796787	OK	 
REQUEST		search	1684442782099	1684442797037	OK	 
REQUEST		search	1684442781878	1684442797046	OK	 
REQUEST		search	1684442782085	1684442797302	OK	 
REQUEST		search	1684442775044	1684442797302	OK	 
REQUEST		search	1684442778734	1684442797302	OK	 
REQUEST		search	1684442787787	1684442797537	OK	 
REQUEST		search	1684442782035	1684442797537	OK	 
REQUEST		search	1684442780175	1684442797537	OK	 
REQUEST		search	1684442780542	1684442797537	OK	 
REQUEST		search	1684442782486	1684442797787	OK	 
REQUEST		search	1684442767878	1684442798061	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442773517	1684442798787	OK	 
REQUEST		search	1684442789777	1684442798787	OK	 
REQUEST		search	1684442779266	1684442798787	OK	 
REQUEST		search	1684442787345	1684442798787	OK	 
REQUEST		search	1684442790273	1684442799287	OK	 
REQUEST		search	1684442786954	1684442799807	OK	 
REQUEST		search	1684442782909	1684442799807	OK	 
REQUEST		search	1684442791184	1684442799807	OK	 
REQUEST		search	1684442788388	1684442800036	OK	 
REQUEST		search	1684442792128	1684442800045	OK	 
REQUEST		search	1684442793340	1684442800549	OK	 
REQUEST		search	1684442776482	1684442800794	OK	 
REQUEST		search	1684442783336	1684442800794	OK	 
REQUEST		search	1684442790011	1684442801037	OK	 
REQUEST		search	1684442778963	1684442801037	OK	 
REQUEST		search	1684442793985	1684442801038	OK	 
REQUEST		search	1684442795282	1684442801286	OK	 
REQUEST		search	1684442780348	1684442801287	OK	 
REQUEST		search	1684442784482	1684442801788	OK	 
REQUEST		search	1684442773137	1684442801797	OK	 
REQUEST		search	1684442787375	1684442802036	OK	 
REQUEST		search	1684442781128	1684442802040	OK	 
REQUEST		search	1684442772859	1684442803038	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442783012	1684442803087	OK	 
REQUEST		search	1684442782767	1684442803286	OK	 
REQUEST		search	1684442783214	1684442803536	OK	 
REQUEST		search	1684442773529	1684442803711	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442795347	1684442803797	OK	 
REQUEST		search	1684442792002	1684442803797	OK	 
REQUEST		search	1684442789559	1684442804036	OK	 
REQUEST		search	1684442785750	1684442804036	OK	 
REQUEST		search	1684442797418	1684442804042	OK	 
REQUEST		search	1684442788826	1684442804042	OK	 
REQUEST		search	1684442783539	1684442804053	OK	 
REQUEST		search	1684442797475	1684442804288	OK	 
REQUEST		search	1684442777510	1684442804589	OK	 
REQUEST		search	1684442789868	1684442804605	OK	 
REQUEST		search	1684442798401	1684442805048	OK	 
REQUEST		search	1684442787119	1684442805286	OK	 
REQUEST		search	1684442790176	1684442805786	OK	 
REQUEST		search	1684442795517	1684442806049	OK	 
REQUEST		search	1684442791277	1684442806545	OK	 
REQUEST		search	1684442792316	1684442806887	OK	 
REQUEST		search	1684442791567	1684442806887	OK	 
REQUEST		search	1684442796303	1684442807287	OK	 
REQUEST		search	1684442780631	1684442807287	OK	 
REQUEST		search	1684442794607	1684442807296	OK	 
REQUEST		search	1684442791035	1684442807786	OK	 
REQUEST		search	1684442784677	1684442807786	OK	 
REQUEST		search	1684442794736	1684442807786	OK	 
REQUEST		search	1684442798703	1684442808286	OK	 
REQUEST		search	1684442797567	1684442808286	OK	 
REQUEST		search	1684442788193	1684442808286	OK	 
REQUEST		search	1684442791083	1684442808286	OK	 
REQUEST		search	1684442799157	1684442808537	OK	 
REQUEST		search	1684442791899	1684442808537	OK	 
REQUEST		search	1684442799961	1684442808987	OK	 
REQUEST		search	1684442798928	1684442809036	OK	 
REQUEST		search	1684442799303	1684442809287	OK	 
REQUEST		search	1684442798159	1684442809287	OK	 
REQUEST		search	1684442791126	1684442809288	OK	 
REQUEST		search	1684442798941	1684442810286	OK	 
REQUEST		search	1684442801220	1684442810286	OK	 
REQUEST		search	1684442782271	1684442810536	OK	 
REQUEST		search	1684442801724	1684442810786	OK	 
REQUEST		search	1684442796085	1684442810800	OK	 
REQUEST		search	1684442792527	1684442811038	OK	 
REQUEST		search	1684442801800	1684442811050	OK	 
REQUEST		search	1684442783118	1684442812537	OK	 
REQUEST		search	1684442782350	1684442812537	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442794157	1684442812586	OK	 
REQUEST		search	1684442789911	1684442812586	OK	 
REQUEST		search	1684442794200	1684442812586	OK	 
REQUEST		search	1684442796763	1684442812587	OK	 
REQUEST		search	1684442796028	1684442812587	OK	 
REQUEST		search	1684442794554	1684442812787	OK	 
REQUEST		search	1684442803258	1684442812787	OK	 
REQUEST		search	1684442793305	1684442813037	OK	 
REQUEST		search	1684442802640	1684442813286	OK	 
REQUEST		search	1684442791423	1684442813286	OK	 
REQUEST		search	1684442794603	1684442813290	OK	 
REQUEST		search	1684442804679	1684442813290	OK	 
REQUEST		search	1684442797422	1684442813290	OK	 
REQUEST		search	1684442801488	1684442813290	OK	 
REQUEST		search	1684442793019	1684442813787	OK	 
REQUEST		search	1684442793393	1684442813791	OK	 
REQUEST		search	1684442798103	1684442814036	OK	 
REQUEST		search	1684442804940	1684442814286	OK	 
REQUEST		search	1684442784447	1684442814637	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442806347	1684442814786	OK	 
REQUEST		search	1684442788818	1684442814786	OK	 
REQUEST		search	1684442800030	1684442814786	OK	 
REQUEST		search	1684442797385	1684442814795	OK	 
REQUEST		search	1684442796877	1684442814798	OK	 
REQUEST		search	1684442785562	1684442815036	OK	 
REQUEST		search	1684442795269	1684442815047	OK	 
REQUEST		search	1684442792471	1684442815290	OK	 
REQUEST		search	1684442805735	1684442815290	OK	 
REQUEST		search	1684442801651	1684442815536	OK	 
REQUEST		search	1684442797400	1684442816036	OK	 
REQUEST		search	1684442800526	1684442816036	OK	 
REQUEST		search	1684442797583	1684442816036	OK	 
REQUEST		search	1684442805750	1684442816286	OK	 
REQUEST		search	1684442788830	1684442816786	OK	 
REQUEST		search	1684442789330	1684442816786	OK	 
REQUEST		search	1684442801943	1684442817036	OK	 
REQUEST		search	1684442809730	1684442817786	OK	 
REQUEST		search	1684442799493	1684442817786	OK	 
REQUEST		search	1684442807610	1684442818136	OK	 
REQUEST		search	1684442790653	1684442818786	OK	 
REQUEST		search	1684442802129	1684442818802	OK	 
REQUEST		search	1684442808731	1684442819036	OK	 
REQUEST		search	1684442804778	1684442819051	OK	 
REQUEST		search	1684442800371	1684442819287	OK	 
REQUEST		search	1684442805124	1684442819295	OK	 
REQUEST		search	1684442810320	1684442819587	OK	 
REQUEST		search	1684442802083	1684442819587	OK	 
REQUEST		search	1684442808486	1684442819587	OK	 
REQUEST		search	1684442803276	1684442819787	OK	 
REQUEST		search	1684442809343	1684442819792	OK	 
REQUEST		search	1684442796727	1684442820286	OK	 
REQUEST		search	1684442805567	1684442820294	OK	 
REQUEST		search	1684442790395	1684442820570	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442801488	1684442821043	OK	 
REQUEST		search	1684442800504	1684442821286	OK	 
REQUEST		search	1684442805616	1684442821537	OK	 
REQUEST		search	1684442809906	1684442821786	OK	 
REQUEST		search	1684442798701	1684442821786	OK	 
REQUEST		search	1684442810934	1684442822546	OK	 
REQUEST		search	1684442807841	1684442822546	OK	 
REQUEST		search	1684442802352	1684442822546	OK	 
REQUEST		search	1684442798667	1684442822786	OK	 
REQUEST		search	1684442803222	1684442822786	OK	 
REQUEST		search	1684442813874	1684442823047	OK	 
REQUEST		search	1684442802536	1684442823286	OK	 
REQUEST		search	1684442809147	1684442823539	OK	 
REQUEST		search	1684442808352	1684442823799	OK	 
REQUEST		search	1684442811581	1684442823799	OK	 
REQUEST		search	1684442809193	1684442823799	OK	 
REQUEST		search	1684442805549	1684442824286	OK	 
REQUEST		search	1684442811658	1684442824286	OK	 
REQUEST		search	1684442798859	1684442824286	OK	 
REQUEST		search	1684442814495	1684442824537	OK	 
REQUEST		search	1684442807050	1684442824786	OK	 
REQUEST		search	1684442812245	1684442824786	OK	 
REQUEST		search	1684442814744	1684442825057	OK	 
REQUEST		search	1684442805940	1684442825286	OK	 
REQUEST		search	1684442814623	1684442825287	OK	 
REQUEST		search	1684442804632	1684442825536	OK	 
REQUEST		search	1684442809153	1684442826036	OK	 
REQUEST		search	1684442810501	1684442826036	OK	 
REQUEST		search	1684442814843	1684442826036	OK	 
REQUEST		search	1684442796225	1684442826036	OK	 
REQUEST		search	1684442812121	1684442826037	OK	 
REQUEST		search	1684442796632	1684442826286	OK	 
REQUEST		search	1684442814277	1684442826294	OK	 
REQUEST		search	1684442816059	1684442826299	OK	 
REQUEST		search	1684442814532	1684442826536	OK	 
REQUEST		search	1684442808787	1684442826536	OK	 
REQUEST		search	1684442806261	1684442826537	OK	 
REQUEST		search	1684442818024	1684442826791	OK	 
REQUEST		search	1684442814972	1684442826791	OK	 
REQUEST		search	1684442812087	1684442827049	OK	 
REQUEST		search	1684442812414	1684442827286	OK	 
REQUEST		search	1684442809807	1684442827536	OK	 
REQUEST		search	1684442812587	1684442827551	OK	 
REQUEST		search	1684442805790	1684442827786	OK	 
REQUEST		search	1684442815260	1684442827786	OK	 
REQUEST		search	1684442814821	1684442828036	OK	 
REQUEST		search	1684442814107	1684442828037	OK	 
REQUEST		search	1684442809494	1684442828287	OK	 
REQUEST		search	1684442820939	1684442828287	OK	 
REQUEST		search	1684442814257	1684442828305	OK	 
REQUEST		search	1684442803739	1684442828786	OK	 
REQUEST		search	1684442816328	1684442829037	OK	 
REQUEST		search	1684442817378	1684442829037	OK	 
REQUEST		search	1684442816098	1684442829290	OK	 
REQUEST		search	1684442810569	1684442829299	OK	 
REQUEST		search	1684442815114	1684442829299	OK	 
REQUEST		search	1684442819686	1684442829537	OK	 
REQUEST		search	1684442816723	1684442829811	OK	 
REQUEST		search	1684442819744	1684442829811	OK	 
REQUEST		search	1684442810446	1684442830037	OK	 
REQUEST		search	1684442820137	1684442830037	OK	 
REQUEST		search	1684442820707	1684442830286	OK	 
REQUEST		search	1684442817134	1684442830286	OK	 
REQUEST		search	1684442806023	1684442830536	OK	 
REQUEST		search	1684442800449	1684442830636	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442816010	1684442830786	OK	 
REQUEST		search	1684442824233	1684442830797	OK	 
REQUEST		search	1684442813973	1684442831036	OK	 
REQUEST		search	1684442816386	1684442831286	OK	 
REQUEST		search	1684442814556	1684442831286	OK	 
REQUEST		search	1684442826103	1684442831291	OK	 
REQUEST		search	1684442826807	1684442831541	OK	 
REQUEST		search	1684442809123	1684442831786	OK	 
REQUEST		search	1684442805950	1684442831794	OK	 
REQUEST		search	1684442814336	1684442831796	OK	 
REQUEST		search	1684442815040	1684442831802	OK	 
REQUEST		search	1684442826906	1684442832286	OK	 
REQUEST		search	1684442819298	1684442832286	OK	 
REQUEST		search	1684442819882	1684442832286	OK	 
REQUEST		search	1684442820420	1684442832287	OK	 
REQUEST		search	1684442827705	1684442832295	OK	 
REQUEST		search	1684442804573	1684442832536	OK	 
REQUEST		search	1684442827167	1684442832547	OK	 
REQUEST		search	1684442822618	1684442832547	OK	 
REQUEST		search	1684442821455	1684442832547	OK	 
REQUEST		search	1684442821499	1684442832786	OK	 
REQUEST		search	1684442816853	1684442832793	OK	 
REQUEST		search	1684442818314	1684442833037	OK	 
REQUEST		search	1684442827841	1684442833037	OK	 
REQUEST		search	1684442828019	1684442833286	OK	 
REQUEST		search	1684442816405	1684442833290	OK	 
REQUEST		search	1684442816143	1684442833290	OK	 
REQUEST		search	1684442828132	1684442833537	OK	 
REQUEST		search	1684442816722	1684442833786	OK	 
REQUEST		search	1684442828244	1684442833790	OK	 
REQUEST		search	1684442821097	1684442833793	OK	 
REQUEST		search	1684442803780	1684442833961	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442817614	1684442834039	OK	 
REQUEST		search	1684442828413	1684442834286	OK	 
REQUEST		search	1684442825043	1684442834295	OK	 
REQUEST		search	1684442825010	1684442834295	OK	 
REQUEST		search	1684442828507	1684442834537	OK	 
REQUEST		search	1684442818238	1684442834546	OK	 
REQUEST		search	1684442816585	1684442834786	OK	 
REQUEST		search	1684442829744	1684442835039	OK	 
REQUEST		search	1684442809698	1684442836038	OK	 
REQUEST		search	1684442821921	1684442836286	OK	 
REQUEST		search	1684442823923	1684442836537	OK	 
REQUEST		search	1684442817301	1684442836537	OK	 
REQUEST		search	1684442824224	1684442836537	OK	 
REQUEST		search	1684442823037	1684442836791	OK	 
REQUEST		search	1684442825367	1684442836791	OK	 
REQUEST		search	1684442820350	1684442837349	OK	 
REQUEST		search	1684442826675	1684442837399	OK	 
REQUEST		search	1684442827818	1684442837399	OK	 
REQUEST		search	1684442830503	1684442838037	OK	 
REQUEST		search	1684442828916	1684442838286	OK	 
REQUEST		search	1684442831492	1684442839287	OK	 
REQUEST		search	1684442828979	1684442839287	OK	 
REQUEST		search	1684442831992	1684442839287	OK	 
REQUEST		search	1684442831628	1684442839543	OK	 
REQUEST		search	1684442832094	1684442839787	OK	 
REQUEST		search	1684442822886	1684442839794	OK	 
REQUEST		search	1684442832715	1684442840107	OK	 
REQUEST		search	1684442832147	1684442840107	OK	 
REQUEST		search	1684442815129	1684442840107	OK	 
REQUEST		search	1684442822950	1684442840107	OK	 
REQUEST		search	1684442825331	1684442840751	OK	 
REQUEST		search	1684442833605	1684442840791	OK	 
REQUEST		search	1684442826094	1684442840791	OK	 
REQUEST		search	1684442822372	1684442840802	OK	 
REQUEST		search	1684442830034	1684442840802	OK	 
REQUEST		search	1684442833351	1684442841036	OK	 
REQUEST		search	1684442833944	1684442841287	OK	 
REQUEST		search	1684442833635	1684442841287	OK	 
REQUEST		search	1684442820205	1684442841536	OK	 
REQUEST		search	1684442834574	1684442841786	OK	 
REQUEST		search	1684442828255	1684442841793	OK	 
REQUEST		search	1684442834807	1684442842045	OK	 
REQUEST		search	1684442823622	1684442842286	OK	 
REQUEST		search	1684442827094	1684442842286	OK	 
REQUEST		search	1684442828441	1684442842286	OK	 
REQUEST		search	1684442828709	1684442842287	OK	 
REQUEST		search	1684442824116	1684442842546	OK	 
REQUEST		search	1684442834314	1684442842801	OK	 
REQUEST		search	1684442820967	1684442843036	OK	 
REQUEST		search	1684442834922	1684442843287	OK	 
REQUEST		search	1684442829923	1684442843786	OK	 
REQUEST		search	1684442834499	1684442843786	OK	 
REQUEST		search	1684442831113	1684442843797	OK	 
REQUEST		search	1684442835393	1684442843801	OK	 
REQUEST		search	1684442822230	1684442844287	OK	 
REQUEST		search	1684442830286	1684442844287	OK	 
REQUEST		search	1684442829996	1684442844287	OK	 
REQUEST		search	1684442814472	1684442844659	KO	status.find.in([200, 209], 304), found 504
REQUEST		search	1684442829186	1684442844787	OK	 
REQUEST		search	1684442835051	1684442845036	OK	 
REQUEST		search	1684442837967	1684442845042	OK	 
REQUEST		search	1684442833110	1684442845046	OK	 
REQUEST		search	1684442841050	1684442845301	OK	 
REQUEST		search	1684442841274	1684442845786	OK	 
REQUEST		search	1684442842701	1684442846299	OK	 
REQUEST		search	1684442825968	1684442846536	OK	 
REQUEST		search	1684442827341	1684442846536	OK	 
REQUEST		search	1684442833760	1684442847037	OK	 
REQUEST		search	1684442842800	1684442847037	OK	 
REQUEST		search	1684442843147	1684442847290	OK	 
REQUEST		search	1684442828625	1684442847301	OK	 
REQUEST		search	1684442844118	1684442847543	OK	 
REQUEST		search	1684442844174	1684442848087	OK	 
REQUEST		search	1684442830355	1684442848087	OK	 
REQUEST		search	1684442832236	1684442848287	OK	 
REQUEST		search	1684442828189	1684442848536	OK	 
REQUEST		search	1684442826833	1684442848536	OK	 
