RUN	com.yajb.loadtest.search.SearchLoadSimulation	searchloadsimulation	1684435238575	 	3.9.3
REQUEST		search	1684435343334	1684435345543	OK	 
REQUEST		search	1684435343419	1684435345543	OK	 
REQUEST		search	1684435343646	1684435345572	OK	 
REQUEST		search	1684435343853	1684435345593	OK	 
REQUEST		search	1684435344139	1684435345624	OK	 
REQUEST		search	1684435344504	1684435345644	OK	 
REQUEST		search	1684435344717	1684435345674	OK	 
REQUEST		search	1684435346536	1684435346747	OK	 
REQUEST		search	1684435346879	1684435347115	OK	 
REQUEST		search	1684435347054	1684435347258	OK	 
REQUEST		search	1684435347034	1684435347318	OK	 
REQUEST		search	1684435347114	1684435347343	OK	 
REQUEST		search	1684435347232	1684435347443	OK	 
REQUEST		search	1684435347525	1684435347743	OK	 
REQUEST		search	1684435347462	1684435347743	OK	 
REQUEST		search	1684435347580	1684435347870	OK	 
REQUEST		search	1684435347914	1684435348121	OK	 
REQUEST		search	1684435348129	1684435348393	OK	 
REQUEST		search	1684435348548	1684435348818	OK	 
REQUEST		search	1684435348495	1684435348862	OK	 
REQUEST		search	1684435348856	1684435349063	OK	 
USER	warm up	END	1684435349080
USER	warm up	END	1684435349195
USER	warm up	END	1684435349494
REQUEST		search	1684435349273	1684435349518	OK	 
USER	warm up	END	1684435349687
REQUEST		search	1684435349533	1684435349843	OK	 
USER	warm up	END	1684435350329
REQUEST		search	1684435350355	1684435350558	OK	 
REQUEST		search	1684435350633	1684435350868	OK	 
REQUEST		search	1684435351182	1684435351426	OK	 
USER	warm up	END	1684435351777
REQUEST		search	1684435351597	1684435351825	OK	 
REQUEST		search	1684435352233	1684435352493	OK	 
REQUEST		search	1684435352960	1684435353160	OK	 
USER	warm up	END	1684435353510
REQUEST		search	1684435354213	1684435354443	OK	 
REQUEST		search	1684435354248	1684435354447	OK	 
USER	warm up	END	1684435355503
USER	warm up	END	1684435355715
USER	load	START	1684435356261
REQUEST		search	1684435356262	1684435356695	OK	 
USER	load	START	1684435356762
REQUEST		search	1684435356763	1684435357198	OK	 
USER	load	START	1684435357261
REQUEST		search	1684435357262	1684435357693	OK	 
USER	load	START	1684435357763
REQUEST		search	1684435357763	1684435358217	OK	 
USER	load	START	1684435358261
REQUEST		search	1684435358426	1684435358650	OK	 
REQUEST		search	1684435358262	1684435358722	OK	 
USER	load	START	1684435358762
REQUEST		search	1684435358580	1684435358793	OK	 
REQUEST		search	1684435358789	1684435359000	OK	 
REQUEST		search	1684435358763	1684435359193	OK	 
USER	load	START	1684435359263
REQUEST		search	1684435359264	1684435359721	OK	 
USER	load	START	1684435359762
REQUEST		search	1684435359927	1684435360193	OK	 
REQUEST		search	1684435359763	1684435360196	OK	 
USER	load	START	1684435360263
REQUEST		search	1684435360406	1684435360607	OK	 
REQUEST		search	1684435360471	1684435360709	OK	 
REQUEST		search	1684435360264	1684435360724	OK	 
REQUEST		search	1684435360521	1684435360744	OK	 
USER	load	START	1684435360761
REQUEST		search	1684435360781	1684435360993	OK	 
REQUEST		search	1684435360847	1684435361094	OK	 
REQUEST		search	1684435360763	1684435361193	OK	 
USER	load	START	1684435361261
REQUEST		search	1684435361081	1684435361311	OK	 
REQUEST		search	1684435361262	1684435361693	OK	 
USER	load	START	1684435361763
REQUEST		search	1684435361607	1684435361809	OK	 
REQUEST		search	1684435361614	1684435361815	OK	 
REQUEST		search	1684435361764	1684435362193	OK	 
REQUEST		search	1684435362021	1684435362243	OK	 
REQUEST		search	1684435361988	1684435362243	OK	 
REQUEST		search	1684435362002	1684435362255	OK	 
USER	load	START	1684435362271
REQUEST		search	1684435362239	1684435362465	OK	 
REQUEST		search	1684435362299	1684435362555	OK	 
REQUEST		search	1684435362353	1684435362556	OK	 
REQUEST		search	1684435362431	1684435362693	OK	 
REQUEST		search	1684435362503	1684435362744	OK	 
REQUEST		search	1684435362271	1684435362749	OK	 
